id,title,actors,director,genres,keywords,soup
157386,The Spectacular Now,"['milesteller', 'shailenewoodley', 'brielarson']",jamesponsoldt,"['comedy', 'drama', 'romance']","['alcoholism', 'comingofage', 'teenager']",milesteller shailenewoodley brielarson comedy drama romance alcoholism comingofage teenager jamesponsoldt
13007,Religulous,"['billmaher', 'joseluisdejesusmiranda', 'andrewnewberg']",larrycharles,"['comedy', 'documentary']","['muslim', 'museum', 'jew']",billmaher joseluisdejesusmiranda andrewnewberg comedy documentary muslim museum jew larrycharles
13518,Fuel,"['joshuatickell', 'barbaraboxer', 'richardbranson']",joshuatickell,"['documentary', 'drama']","['energypolicy', 'consumption', 'automobileindustry']",joshuatickell barbaraboxer richardbranson documentary drama energypolicy consumption automobileindustry joshuatickell
116584,Valley of the Heart's Delight,"['petepostlethwaite', 'gabrielmann', 'emilyharrison']",timboxell,['drama'],[],petepostlethwaite gabrielmann emilyharrison drama  timboxell
46849,Eye of the Dolphin,"['carlyschroeder', 'adriandunbar', 'georgeharris']",michaeld.sellers,['drama'],"['dolphin', 'island', 'research']",carlyschroeder adriandunbar georgeharris drama dolphin island research michaeld.sellers
40428,8: The Mormon Proposition,"['rockymayoranderson', 'mattaune', 'tylerbarrick']",reedcowan,['documentary'],['independentfilm'],rockymayoranderson mattaune tylerbarrick documentary independentfilm reedcowan
17334,The Other End of the Line,"['jessemetcalfe', 'austinbasis', 'larrymiller']",jamesdodson,"['comedy', 'romance']","['indianlead', 'callcenter', 'romanticcomedy']",jessemetcalfe austinbasis larrymiller comedy romance indianlead callcenter romanticcomedy jamesdodson
1698,Anatomy,"['frankapotente', 'bennofürmann', 'annaloos']",stefanruzowitzky,"['horror', 'thriller']","['butterfly', 'dissection', 'scalpel']",frankapotente bennofürmann annaloos horror thriller butterfly dissection scalpel stefanruzowitzky
20764,Sleep Dealer,"['leonorvarela', 'jacobvargas', 'luisfernandopeña']",alexrivera,"['drama', 'sciencefiction', 'thriller']","['virtualreality', 'dystopia', 'moralconflict']",leonorvarela jacobvargas luisfernandopeña drama sciencefiction thriller virtualreality dystopia moralconflict alexrivera
45132,Super,"['rainnwilson', 'ellenpage', 'livtyler']",jamesgunn,"['comedy', 'action', 'drama']","['bomb', 'gun', 'drugdealer']",rainnwilson ellenpage livtyler comedy action drama bomb gun drugdealer jamesgunn
76706,Christmas Mail,"['ashleyscott', 'a.j.buckley', 'rolandawatts']",johnmurlowski,"['comedy', 'family']",[],ashleyscott a.j.buckley rolandawatts comedy family  johnmurlowski
254472,Stung,"[""matto'leary"", 'jessicacook', 'lancehenriksen']",bennidiez,"['comedy', 'horror']",['giantinsect'],matto'leary jessicacook lancehenriksen comedy horror giantinsect bennidiez
332285,Antibirth,"['natashalyonne', 'chloësevigny', 'megtilly']",dannyperez,['horror'],"['drugabuse', 'experiment', 'television']",natashalyonne chloësevigny megtilly horror drugabuse experiment television dannyperez
49471,Get on the Bus,"['ossiedavis', 'charless.dutton', 'andrebraugher']",spikelee,['drama'],"['washingtond.c.', 'bus', 'march']",ossiedavis charless.dutton andrebraugher drama washingtond.c. bus march spikelee
13569,Thr3e,"['marcblucas', 'justinewaddell', 'billmoseley']",robbyhenson,"['drama', 'horror', 'thriller']",[],marcblucas justinewaddell billmoseley drama horror thriller  robbyhenson
7512,Idiocracy,"['lukewilson', 'mayarudolph', 'daxshepard']",mikejudge,"['adventure', 'comedy', 'sciencefiction']","['prostitute', 'capitalism', 'usapresident']",lukewilson mayarudolph daxshepard adventure comedy sciencefiction prostitute capitalism usapresident mikejudge
356216,The Rise of the Krays,"['kevinleslie', 'simoncotton', 'phildunster']",zackaryadler,['crime'],[],kevinleslie simoncotton phildunster crime  zackaryadler
11798,This Is England,"['thomasturgoose', 'stephengraham', 'johartley']",shanemeadows,"['drama', 'crime']","['holiday', 'skinhead', 'england']",thomasturgoose stephengraham johartley drama crime holiday skinhead england shanemeadows
146631,U.F.O.,"['biancabree', 'seanbrosnan', 'simonphillips']",dominicburns,"['action', 'adventure', 'sciencefiction']","['impostor', 'alieninvasion', 'military']",biancabree seanbrosnan simonphillips action adventure sciencefiction impostor alieninvasion military dominicburns
43546,Bathing Beauty,"['redskelton', 'estherwilliams', 'basilrathbone']",georgesidney,"['comedy', 'music']","['musical', ""girls'boardingschool"", 'swimmingpool']",redskelton estherwilliams basilrathbone comedy music musical girls'boardingschool swimmingpool georgesidney
61038,Go for It!,"['aimeegarcia', 'albandiero', 'jossarajinaro']",carmenmarron,"['drama', 'family']","['dancing', 'chicago', 'womandirector']",aimeegarcia albandiero jossarajinaro drama family dancing chicago womandirector carmenmarron
78373,"Dancer, Texas Pop. 81","['breckinmeyer', 'peterfacinelli', 'eddiemills']",timmccanlies,"['comedy', 'drama', 'family']","['smalltown', 'texas']",breckinmeyer peterfacinelli eddiemills comedy drama family smalltown texas timmccanlies
17820,Show Boat,"['howardkeel', 'kathryngrayson', 'avagardner']",georgesidney,"['music', 'romance']","['musical', 'grandmothergranddaughterrelationship', 'interracialrelationship']",howardkeel kathryngrayson avagardner music romance musical grandmothergranddaughterrelationship interracialrelationship georgesidney
74457,Redemption Road,"['michaelclarkeduncan', 'morgansimpson', 'kielesanchez']",mariovanpeebles,['drama'],[],michaelclarkeduncan morgansimpson kielesanchez drama  mariovanpeebles
283384,The Calling,"['susansarandon', 'gilbellows', 'ellenburstyn']",jasonstone,['thriller'],['seriesofmurders'],susansarandon gilbellows ellenburstyn thriller seriesofmurders jasonstone
19933,The Brave Little Toaster,"['jonlovitz', 'timothystack', 'philhartman']",jerryrees,"['fantasy', 'adventure', 'animation']","['growingup', 'comingofage', 'lost']",jonlovitz timothystack philhartman fantasy adventure animation growingup comingofage lost jerryrees
756,Fantasia,"['deemstaylor', 'waltdisney', 'juliettanovis']",davidhand,"['animation', 'family', 'music']","['orchestra', 'classicalmusic', 'musicalsegments']",deemstaylor waltdisney juliettanovis animation family music orchestra classicalmusic musicalsegments davidhand
433715,8 Days,"['nicolesmolen', 'kimbaldwin', 'arianastephens']",jacobooyens,"['thriller', 'drama']","['christianfilm', 'sextrafficking']",nicolesmolen kimbaldwin arianastephens thriller drama christianfilm sextrafficking jacobooyens
9728,Friday the 13th Part III,"['danakimmell', 'paulkratka', 'traciesavage']",steveminer,"['horror', 'thriller']","['lake', 'summercamp', 'murder']",danakimmell paulkratka traciesavage horror thriller lake summercamp murder steveminer
9731,Friday the 13th: A New Beginning,"['melaniekinnaman', 'johnshepherd', 'shavarross']",dannysteinmann,"['horror', 'thriller']","['mask', 'psychology', 'serialkiller']",melaniekinnaman johnshepherd shavarross horror thriller mask psychology serialkiller dannysteinmann
9916,The Last Sin Eater,"['louisefletcher', 'henrythomas', 'sorenfulton']",michaellandonjr.,['drama'],"['christianity', 'appalachia', 'conversion']",louisefletcher henrythomas sorenfulton drama christianity appalachia conversion michaellandonjr.
309425,Do You Believe?,"['mirasorvino', 'seanastin', 'alexapenavega']",jongunn,"['fantasy', 'drama']",['christian'],mirasorvino seanastin alexapenavega fantasy drama christian jongunn
14156,Impact Point,"['brianaustingreen', 'melissakeller', 'lindenashby']",hayleycloake,"['thriller', 'romance']",[],brianaustingreen melissakeller lindenashby thriller romance  hayleycloake
43610,The Valley of Decision,"['greergarson', 'gregorypeck', 'donaldcrisp']",taygarnett,['drama'],[],greergarson gregorypeck donaldcrisp drama  taygarnett
360339,Eden,"['jessicalowndes', 'ethanpeck', 'diegoboneta']",shyammadiraju,"['thriller', 'drama']","['island', 'airplane', 'survival']",jessicalowndes ethanpeck diegoboneta thriller drama island airplane survival shyammadiraju
31163,Chicken Tikka Masala,"['chrisbisson', 'saeedjaffrey', 'sallybankes']",harmagesinghkalirai,"['comedy', 'romance', 'foreign']","['comingout', 'arrangedmarriage', 'gayrelationship']",chrisbisson saeedjaffrey sallybankes comedy romance foreign comingout arrangedmarriage gayrelationship harmagesinghkalirai
297621,There's Always Woodstock,"['allisonmiller', 'jameswolk', 'kateysagal']",ritamerson,"['romance', 'comedy', 'music']",['womandirector'],allisonmiller jameswolk kateysagal romance comedy music womandirector ritamerson
16205,Jack Brooks: Monster Slayer,"['robertenglund', 'trevormatthews', 'danielkash']",jonknautz,"['action', 'comedy', 'horror']","['camping', 'vomit', 'demon']",robertenglund trevormatthews danielkash action comedy horror camping vomit demon jonknautz
887,The Best Years of Our Lives,"['fredricmarch', 'myrnaloy', 'danaandrews']",williamwyler,"['drama', 'history', 'romance']","['usa', 'posttraumaticstressdisorder', 'warveteran']",fredricmarch myrnaloy danaandrews drama history romance usa posttraumaticstressdisorder warveteran williamwyler
9517,Bully,"['bradrenfro', 'bijouphillips', 'nickstahl']",larryclark,"['crime', 'drama']","['florida', 'striptease', 'homosexuality']",bradrenfro bijouphillips nickstahl crime drama florida striptease homosexuality larryclark
6007,Elling,"['perchristianellefsen', 'svennordin', 'jørgenlanghelle']",petternæss,"['comedy', 'drama']",['mentallydisabled'],perchristianellefsen svennordin jørgenlanghelle comedy drama mentallydisabled petternæss
364083,Mi America,"['robertfontaine', 'michaelbrainard', 'grantboyd']",robertfontaine,"['drama', 'crime']","['newyorkstate', 'hatecrime']",robertfontaine michaelbrainard grantboyd drama crime newyorkstate hatecrime robertfontaine
8329,[REC],"['manuelavelasco', 'ferranterraza', 'marthacarbonell']",jaumebalagueró,"['horror', 'mystery']","['terror', 'obsession', 'camcorder']",manuelavelasco ferranterraza marthacarbonell horror mystery terror obsession camcorder jaumebalagueró
69640,Lies in Plain Sight,"['marthahigareda', 'chadmichaelmurray', 'yulvazquez']",patriciacardoso,"['drama', 'mystery', 'thriller']","['suicide', 'familysecrets', 'blind']",marthahigareda chadmichaelmurray yulvazquez drama mystery thriller suicide familysecrets blind patriciacardoso
371085,Sharkskin,[],,[],[],   
347548,Containment,"['louisebrealey', 'leeross', 'sheilareid']",neilmcenery-west,"['thriller', 'horror', 'sciencefiction']",[],louisebrealey leeross sheilareid thriller horror sciencefiction  neilmcenery-west
322443,The Timber,"['jamesransone', 'elisalasowski', 'joshpeck']",anthonyo'brien,"['adventure', 'drama', 'western']",[],jamesransone elisalasowski joshpeck adventure drama western  anthonyo'brien
657,From Russia with Love,"['seanconnery', 'danielabianchi', 'pedroarmendáriz']",terenceyoung,"['action', 'thriller', 'adventure']","['venice', 'londonengland', 'terror']",seanconnery danielabianchi pedroarmendáriz action thriller adventure venice londonengland terror terenceyoung
28165,The Toxic Avenger Part II,"['ronfazio', 'johnaltamura', 'phoebelegere']",lloydkaufman,"['comedy', 'horror', 'action']","['japan', 'newjersey', 'sequel']",ronfazio johnaltamura phoebelegere comedy horror action japan newjersey sequel lloydkaufman
11561,Sleeper,"['woodyallen', 'dianekeaton', 'johnbeck']",woodyallen,"['comedy', 'romance', 'sciencefiction']","['sex', 'revolution', 'future']",woodyallen dianekeaton johnbeck comedy romance sciencefiction sex revolution future woodyallen
270303,It Follows,"['maikamonroe', 'keirgilchrist', 'danielzovatto']",davidrobertmitchell,"['horror', 'thriller']","['chase', 'supernatural', 'friends']",maikamonroe keirgilchrist danielzovatto horror thriller chase supernatural friends davidrobertmitchell
11624,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,"['woodyallen', 'johncarradine', 'loujacobi']",woodyallen,['comedy'],"['transsexuality', 'perversity', 'sperm']",woodyallen johncarradine loujacobi comedy transsexuality perversity sperm woodyallen
595,To Kill a Mockingbird,"['gregorypeck', 'brockpeters', 'jamesanderson']",robertmulligan,"['crime', 'drama']","['blackpeople', 'basedonnovel', 'brothersisterrelationship']",gregorypeck brockpeters jamesanderson crime drama blackpeople basedonnovel brothersisterrelationship robertmulligan
8810,Mad Max 2: The Road Warrior,"['melgibson', 'brucespence', 'michaelpreston']",georgemiller,"['adventure', 'action', 'thriller']","['explosive', 'boomerang', 'pilot']",melgibson brucespence michaelpreston adventure action thriller explosive boomerang pilot georgemiller
12207,The Legend of Drunken Master,"['jackiechan', 'anitamui', 'tilung']",liuchia-liang,"['action', 'comedy']","['fathersonrelationship', 'martialarts', 'showdown']",jackiechan anitamui tilung action comedy fathersonrelationship martialarts showdown liuchia-liang
226,Boys Don't Cry,"['hilaryswank', 'chloësevigny', 'petersarsgaard']",kimberlypeirce,"['crime', 'drama']","['rape', 'sex', 'identity']",hilaryswank chloësevigny petersarsgaard crime drama rape sex identity kimberlypeirce
92182,Silent House,"['elizabetholsen', 'adamtrese', 'ericshefferstevens']",chriskentis,"['horror', 'mystery']","['supernatural', 'remake', 'suspense']",elizabetholsen adamtrese ericshefferstevens horror mystery supernatural remake suspense chriskentis
582,The Lives of Others,"['martinagedeck', 'ulrichmühe', 'sebastiankoch']",florianhenckelvondonnersmarck,"['drama', 'thriller']","['germany', 'berlin', 'suicide']",martinagedeck ulrichmühe sebastiankoch drama thriller germany berlin suicide florianhenckelvondonnersmarck
72213,Courageous,"['alexkendrick', 'kenbevel', 'bendavies']",alexkendrick,['drama'],"['father', 'faith']",alexkendrick kenbevel bendavies drama father faith alexkendrick
990,The Hustler,"['paulnewman', 'jackiegleason', 'piperlaurie']",robertrossen,['drama'],"['suicide', 'gambling', 'manager']",paulnewman jackiegleason piperlaurie drama suicide gambling manager robertrossen
55604,Boom Town,"['clarkgable', 'spencertracy', 'claudettecolbert']",jackconway,"['adventure', 'drama', 'romance']","['partnership', 'oil', 'oiltycoon']",clarkgable spencertracy claudettecolbert adventure drama romance partnership oil oiltycoon jackconway
9662,The Triplets of Belleville,"['béatricebonifassi', 'linaboudreau', 'michèlecaucheteux']",sylvainchomet,"['adventure', 'animation', 'comedy']","['france', 'kidnapping', 'boy']",béatricebonifassi linaboudreau michèlecaucheteux adventure animation comedy france kidnapping boy sylvainchomet
20862,Smoke Signals,"['adambeach', 'evanadams', 'irenebedard']",chriseyre,"['drama', 'comedy']",[],adambeach evanadams irenebedard drama comedy  chriseyre
2771,American Splendor,"['paulgiamatti', 'hopedavis', 'judahfriedlander']",sharispringerberman,"['comedy', 'drama']","['biography', 'independentfilm', 'v.a.hospital']",paulgiamatti hopedavis judahfriedlander comedy drama biography independentfilm v.a.hospital sharispringerberman
80,Before Sunset,"['ethanhawke', 'juliedelpy', 'vernondobtcheff']",richardlinklater,"['drama', 'romance']","['paris', 'journalist', 'dialogue']",ethanhawke juliedelpy vernondobtcheff drama romance paris journalist dialogue richardlinklater
55,Amores perros,"['gaelgarcíabernal', 'vanessabauche', 'goyatoledo']",alejandrogonzáleziñárritu,"['drama', 'thriller']","['homelessperson', 'mexicocity', 'daughter']",gaelgarcíabernal vanessabauche goyatoledo drama thriller homelessperson mexicocity daughter alejandrogonzáleziñárritu
11023,Thirteen,"['evanrachelwood', 'nikkireed', 'vanessahudgens']",catherinehardwicke,"['crime', 'drama']","['cheating', 'dysfunctionalfamily', 'teenangst']",evanrachelwood nikkireed vanessahudgens crime drama cheating dysfunctionalfamily teenangst catherinehardwicke
